epi_id,epi_isl,strain,subtype,host_type,sequence_length
SYNTH0001213,SYNTH_ISL_00001213,A/Synthetic_cat/SYN/001213/2022,A_/_H5N1,mammal,759
SYNTH0001214,SYNTH_ISL_00001214,A/Synthetic_swine/SYN/001214/2024,A_/_H5N1,mammal,759
SYNTH0001215,SYNTH_ISL_00001215,A/Synthetic_cat/SYN/001215/2021,A_/_H5N1,mammal,759
SYNTH0001216,SYNTH_ISL_00001216,A/Synthetic_dairy_cow/SYN/001216/2022,A_/_H5N1,mammal,759
SYNTH0001217,SYNTH_ISL_00001217,A/Synthetic_dairy_cow/SYN/001217/2022,A_/_H5N1,mammal,759
SYNTH0001218,SYNTH_ISL_00001218,A/Synthetic_swine/SYN/001218/2023,A_/_H5N1,mammal,759
SYNTH0001219,SYNTH_ISL_00001219,A/Synthetic_swine/SYN/001219/2023,A_/_H5N1,mammal,759
SYNTH0001220,SYNTH_ISL_00001220,A/Synthetic_dairy_cow/SYN/001220/2024,A_/_H5N1,mammal,759
SYNTH0001221,SYNTH_ISL_00001221,A/Synthetic_cat/SYN/001221/2025,A_/_H5N1,mammal,759
SYNTH0001222,SYNTH_ISL_00001222,A/Synthetic_dairy_cow/SYN/001222/2021,A_/_H5N1,mammal,759
SYNTH0001223,SYNTH_ISL_00001223,A/Synthetic_cat/SYN/001223/2023,A_/_H5N1,mammal,759
SYNTH0001224,SYNTH_ISL_00001224,A/Synthetic_cat/SYN/001224/2025,A_/_H5N1,mammal,759
SYNTH0001225,SYNTH_ISL_00001225,A/Synthetic_cat/SYN/001225/2021,A_/_H5N1,mammal,759
SYNTH0001226,SYNTH_ISL_00001226,A/Synthetic_swine/SYN/001226/2023,A_/_H5N1,mammal,759
SYNTH0001227,SYNTH_ISL_00001227,A/Synthetic_swine/SYN/001227/2023,A_/_H5N1,mammal,759
SYNTH0001228,SYNTH_ISL_00001228,A/Synthetic_cat/SYN/001228/2023,A_/_H5N1,mammal,759
SYNTH0001229,SYNTH_ISL_00001229,A/Synthetic_cat/SYN/001229/2022,A_/_H5N1,mammal,759
SYNTH0001230,SYNTH_ISL_00001230,A/Synthetic_cat/SYN/001230/2024,A_/_H5N1,mammal,759
SYNTH0001231,SYNTH_ISL_00001231,A/Synthetic_cat/SYN/001231/2022,A_/_H5N1,mammal,759
SYNTH0001232,SYNTH_ISL_00001232,A/Synthetic_cat/SYN/001232/2024,A_/_H5N1,mammal,759
SYNTH0001233,SYNTH_ISL_00001233,A/Synthetic_swine/SYN/001233/2024,A_/_H5N1,mammal,759
SYNTH0001234,SYNTH_ISL_00001234,A/Synthetic_cat/SYN/001234/2021,A_/_H5N1,mammal,759
SYNTH0001235,SYNTH_ISL_00001235,A/Synthetic_cat/SYN/001235/2022,A_/_H5N1,mammal,759
SYNTH0001236,SYNTH_ISL_00001236,A/Synthetic_cat/SYN/001236/2022,A_/_H5N1,mammal,759
SYNTH0001237,SYNTH_ISL_00001237,A/Synthetic_cat/SYN/001237/2024,A_/_H5N1,mammal,759
SYNTH0001238,SYNTH_ISL_00001238,A/Synthetic_cat/SYN/001238/2023,A_/_H5N1,mammal,759
SYNTH0001239,SYNTH_ISL_00001239,A/Synthetic_dairy_cow/SYN/001239/2025,A_/_H5N1,mammal,759
SYNTH0001240,SYNTH_ISL_00001240,A/Synthetic_dairy_cow/SYN/001240/2024,A_/_H5N1,mammal,759
SYNTH0001241,SYNTH_ISL_00001241,A/Synthetic_swine/SYN/001241/2025,A_/_H5N1,mammal,759
SYNTH0001242,SYNTH_ISL_00001242,A/Synthetic_dairy_cow/SYN/001242/2023,A_/_H5N1,mammal,759
SYNTH0001243,SYNTH_ISL_00001243,A/Synthetic_dairy_cow/SYN/001243/2023,A_/_H5N1,mammal,759
SYNTH0001244,SYNTH_ISL_00001244,A/Synthetic_swine/SYN/001244/2024,A_/_H5N1,mammal,759
SYNTH0001245,SYNTH_ISL_00001245,A/Synthetic_swine/SYN/001245/2023,A_/_H5N1,mammal,759
SYNTH0001246,SYNTH_ISL_00001246,A/Synthetic_swine/SYN/001246/2024,A_/_H5N1,mammal,759
SYNTH0001247,SYNTH_ISL_00001247,A/Synthetic_swine/SYN/001247/2021,A_/_H5N1,mammal,759
SYNTH0001248,SYNTH_ISL_00001248,A/Synthetic_cat/SYN/001248/2025,A_/_H5N1,mammal,759
SYNTH0001249,SYNTH_ISL_00001249,A/Synthetic_dairy_cow/SYN/001249/2024,A_/_H5N1,mammal,759
SYNTH0001250,SYNTH_ISL_00001250,A/Synthetic_cat/SYN/001250/2021,A_/_H5N1,mammal,759
SYNTH0001251,SYNTH_ISL_00001251,A/Synthetic_swine/SYN/001251/2025,A_/_H5N1,mammal,759
SYNTH0001252,SYNTH_ISL_00001252,A/Synthetic_dairy_cow/SYN/001252/2022,A_/_H5N1,mammal,759
SYNTH0001253,SYNTH_ISL_00001253,A/Synthetic_dairy_cow/SYN/001253/2023,A_/_H5N1,mammal,759
SYNTH0001254,SYNTH_ISL_00001254,A/Synthetic_cat/SYN/001254/2024,A_/_H5N1,mammal,759
SYNTH0001255,SYNTH_ISL_00001255,A/Synthetic_cat/SYN/001255/2022,A_/_H5N1,mammal,759
SYNTH0001256,SYNTH_ISL_00001256,A/Synthetic_swine/SYN/001256/2023,A_/_H5N1,mammal,759
SYNTH0001257,SYNTH_ISL_00001257,A/Synthetic_dairy_cow/SYN/001257/2023,A_/_H5N1,mammal,759
SYNTH0001258,SYNTH_ISL_00001258,A/Synthetic_dairy_cow/SYN/001258/2024,A_/_H5N1,mammal,759
SYNTH0001259,SYNTH_ISL_00001259,A/Synthetic_dairy_cow/SYN/001259/2025,A_/_H5N1,mammal,759
SYNTH0001260,SYNTH_ISL_00001260,A/Synthetic_swine/SYN/001260/2021,A_/_H5N1,mammal,759
SYNTH0001261,SYNTH_ISL_00001261,A/Synthetic_swine/SYN/001261/2024,A_/_H5N1,mammal,759
SYNTH0001262,SYNTH_ISL_00001262,A/Synthetic_swine/SYN/001262/2024,A_/_H5N1,mammal,666
SYNTH0001263,SYNTH_ISL_00001263,A/Synthetic_dairy_cow/SYN/001263/2023,A_/_H5N1,mammal,759
SYNTH0001264,SYNTH_ISL_00001264,A/Synthetic_swine/SYN/001264/2025,A_/_H5N1,mammal,759
SYNTH0001265,SYNTH_ISL_00001265,A/Synthetic_cat/SYN/001265/2021,A_/_H5N1,mammal,759
SYNTH0001266,SYNTH_ISL_00001266,A/Synthetic_dairy_cow/SYN/001266/2022,A_/_H5N1,mammal,759
SYNTH0001267,SYNTH_ISL_00001267,A/Synthetic_swine/SYN/001267/2023,A_/_H5N1,mammal,759
SYNTH0001268,SYNTH_ISL_00001268,A/Synthetic_swine/SYN/001268/2025,A_/_H5N1,mammal,759
SYNTH0001269,SYNTH_ISL_00001269,A/Synthetic_dairy_cow/SYN/001269/2021,A_/_H5N1,mammal,759
SYNTH0001270,SYNTH_ISL_00001270,A/Synthetic_swine/SYN/001270/2023,A_/_H5N1,mammal,759
SYNTH0001271,SYNTH_ISL_00001271,A/Synthetic_cat/SYN/001271/2025,A_/_H5N1,mammal,759
SYNTH0001272,SYNTH_ISL_00001272,A/Synthetic_swine/SYN/001272/2022,A_/_H5N1,mammal,759
SYNTH0001273,SYNTH_ISL_00001273,A/Synthetic_swine/SYN/001273/2023,A_/_H5N1,mammal,759
SYNTH0001274,SYNTH_ISL_00001274,A/Synthetic_dairy_cow/SYN/001274/2024,A_/_H5N1,mammal,349
SYNTH0001275,SYNTH_ISL_00001275,A/Synthetic_cat/SYN/001275/2022,A_/_H5N1,mammal,759
SYNTH0001276,SYNTH_ISL_00001276,A/Synthetic_dairy_cow/SYN/001276/2025,A_/_H5N1,mammal,759
SYNTH0001277,SYNTH_ISL_00001277,A/Synthetic_dairy_cow/SYN/001277/2023,A_/_H5N1,mammal,759
SYNTH0001278,SYNTH_ISL_00001278,A/Synthetic_dairy_cow/SYN/001278/2024,A_/_H5N1,mammal,759
SYNTH0001279,SYNTH_ISL_00001279,A/Synthetic_swine/SYN/001279/2025,A_/_H5N1,mammal,759
SYNTH0001280,SYNTH_ISL_00001280,A/Synthetic_cat/SYN/001280/2021,A_/_H5N1,mammal,759
SYNTH0001281,SYNTH_ISL_00001281,A/Synthetic_cat/SYN/001281/2021,A_/_H5N1,mammal,759
SYNTH0001282,SYNTH_ISL_00001282,A/Synthetic_dairy_cow/SYN/001282/2024,A_/_H5N1,mammal,759
SYNTH0001283,SYNTH_ISL_00001283,A/Synthetic_dairy_cow/SYN/001283/2025,A_/_H5N1,mammal,759
SYNTH0001284,SYNTH_ISL_00001284,A/Synthetic_cat/SYN/001284/2022,A_/_H5N1,mammal,759
SYNTH0001285,SYNTH_ISL_00001285,A/Synthetic_cat/SYN/001285/2021,A_/_H5N1,mammal,759
SYNTH0001286,SYNTH_ISL_00001286,A/Synthetic_cat/SYN/001286/2021,A_/_H5N1,mammal,759
SYNTH0001287,SYNTH_ISL_00001287,A/Synthetic_swine/SYN/001287/2025,A_/_H5N1,mammal,759
SYNTH0001288,SYNTH_ISL_00001288,A/Synthetic_dairy_cow/SYN/001288/2024,A_/_H5N1,mammal,759
SYNTH0001289,SYNTH_ISL_00001289,A/Synthetic_dairy_cow/SYN/001289/2025,A_/_H5N1,mammal,759
SYNTH0001290,SYNTH_ISL_00001290,A/Synthetic_dairy_cow/SYN/001290/2023,A_/_H5N1,mammal,759
SYNTH0001291,SYNTH_ISL_00001291,A/Synthetic_dairy_cow/SYN/001291/2024,A_/_H5N1,mammal,759
SYNTH0001292,SYNTH_ISL_00001292,A/Synthetic_dairy_cow/SYN/001292/2023,A_/_H5N1,mammal,759
SYNTH0001293,SYNTH_ISL_00001293,A/Synthetic_dairy_cow/SYN/001293/2023,A_/_H5N1,mammal,759
SYNTH0001294,SYNTH_ISL_00001294,A/Synthetic_swine/SYN/001294/2022,A_/_H5N1,mammal,759
SYNTH0001295,SYNTH_ISL_00001295,A/Synthetic_swine/SYN/001295/2022,A_/_H5N1,mammal,759
SYNTH0001296,SYNTH_ISL_00001296,A/Synthetic_swine/SYN/001296/2023,A_/_H5N1,mammal,759
SYNTH0001297,SYNTH_ISL_00001297,A/Synthetic_dairy_cow/SYN/001297/2021,A_/_H5N1,mammal,759
SYNTH0001298,SYNTH_ISL_00001298,A/Synthetic_cat/SYN/001298/2024,A_/_H5N1,mammal,759
SYNTH0001299,SYNTH_ISL_00001299,A/Synthetic_dairy_cow/SYN/001299/2025,A_/_H5N1,mammal,759
SYNTH0001300,SYNTH_ISL_00001300,A/Synthetic_cat/SYN/001300/2021,A_/_H5N1,mammal,759
SYNTH0001301,SYNTH_ISL_00001301,A/Synthetic_cat/SYN/001301/2022,A_/_H5N1,mammal,759
SYNTH0001302,SYNTH_ISL_00001302,A/Synthetic_swine/SYN/001302/2023,A_/_H5N1,mammal,759
SYNTH0001303,SYNTH_ISL_00001303,A/Synthetic_dairy_cow/SYN/001303/2022,A_/_H5N1,mammal,759
SYNTH0001304,SYNTH_ISL_00001304,A/Synthetic_swine/SYN/001304/2023,A_/_H5N1,mammal,759
SYNTH0001305,SYNTH_ISL_00001305,A/Synthetic_swine/SYN/001305/2024,A_/_H5N1,mammal,759
SYNTH0001306,SYNTH_ISL_00001306,A/Synthetic_dairy_cow/SYN/001306/2021,A_/_H5N1,mammal,261
SYNTH0001307,SYNTH_ISL_00001307,A/Synthetic_cat/SYN/001307/2022,A_/_H5N1,mammal,759
SYNTH0001308,SYNTH_ISL_00001308,A/Synthetic_swine/SYN/001308/2025,A_/_H5N1,mammal,759
SYNTH0001309,SYNTH_ISL_00001309,A/Synthetic_cat/SYN/001309/2021,A_/_H5N1,mammal,759
SYNTH0001310,SYNTH_ISL_00001310,A/Synthetic_swine/SYN/001310/2022,A_/_H5N1,mammal,759
SYNTH0001311,SYNTH_ISL_00001311,A/Synthetic_swine/SYN/001311/2024,A_/_H5N1,mammal,759
SYNTH0001312,SYNTH_ISL_00001312,A/Synthetic_swine/SYN/001312/2024,A_/_H5N1,mammal,759
SYNTH0001313,SYNTH_ISL_00001313,A/Synthetic_cat/SYN/001313/2022,A_/_H5N1,mammal,759
SYNTH0001314,SYNTH_ISL_00001314,A/Synthetic_cat/SYN/001314/2021,A_/_H5N1,mammal,759
SYNTH0001315,SYNTH_ISL_00001315,A/Synthetic_dairy_cow/SYN/001315/2021,A_/_H5N1,mammal,759
SYNTH0001316,SYNTH_ISL_00001316,A/Synthetic_cat/SYN/001316/2024,A_/_H5N1,mammal,759
SYNTH0001317,SYNTH_ISL_00001317,A/Synthetic_cat/SYN/001317/2024,A_/_H5N1,mammal,759
SYNTH0001318,SYNTH_ISL_00001318,A/Synthetic_swine/SYN/001318/2023,A_/_H5N1,mammal,759
SYNTH0001319,SYNTH_ISL_00001319,A/Synthetic_cat/SYN/001319/2022,A_/_H5N1,mammal,759
SYNTH0001320,SYNTH_ISL_00001320,A/Synthetic_swine/SYN/001320/2021,A_/_H5N1,mammal,759
SYNTH0001321,SYNTH_ISL_00001321,A/Synthetic_swine/SYN/001321/2021,A_/_H5N1,mammal,759
SYNTH0001322,SYNTH_ISL_00001322,A/Synthetic_cat/SYN/001322/2023,A_/_H5N1,mammal,657
SYNTH0001323,SYNTH_ISL_00001323,A/Synthetic_cat/SYN/001323/2025,A_/_H5N1,mammal,759
SYNTH0001324,SYNTH_ISL_00001324,A/Synthetic_dairy_cow/SYN/001324/2023,A_/_H5N1,mammal,759
SYNTH0001325,SYNTH_ISL_00001325,A/Synthetic_cat/SYN/001325/2025,A_/_H5N1,mammal,759
SYNTH0001326,SYNTH_ISL_00001326,A/Synthetic_cat/SYN/001326/2022,A_/_H5N1,mammal,759
SYNTH0001327,SYNTH_ISL_00001327,A/Synthetic_cat/SYN/001327/2024,A_/_H5N1,mammal,759
SYNTH0001328,SYNTH_ISL_00001328,A/Synthetic_cat/SYN/001328/2025,A_/_H5N1,mammal,759
SYNTH0001329,SYNTH_ISL_00001329,A/Synthetic_cat/SYN/001329/2022,A_/_H5N1,mammal,759
SYNTH0001330,SYNTH_ISL_00001330,A/Synthetic_swine/SYN/001330/2024,A_/_H5N1,mammal,759
SYNTH0001331,SYNTH_ISL_00001331,A/Synthetic_dairy_cow/SYN/001331/2024,A_/_H5N1,mammal,759
SYNTH0001332,SYNTH_ISL_00001332,A/Synthetic_swine/SYN/001332/2023,A_/_H5N1,mammal,759
SYNTH0001333,SYNTH_ISL_00001333,A/Synthetic_dairy_cow/SYN/001333/2025,A_/_H5N1,mammal,759
SYNTH0001334,SYNTH_ISL_00001334,A/Synthetic_swine/SYN/001334/2022,A_/_H5N1,mammal,759
SYNTH0001335,SYNTH_ISL_00001335,A/Synthetic_swine/SYN/001335/2025,A_/_H5N1,mammal,759
SYNTH0001336,SYNTH_ISL_00001336,A/Synthetic_swine/SYN/001336/2024,A_/_H5N1,mammal,759
SYNTH0001337,SYNTH_ISL_00001337,A/Synthetic_swine/SYN/001337/2021,A_/_H5N1,mammal,759
SYNTH0001338,SYNTH_ISL_00001338,A/Synthetic_swine/SYN/001338/2021,A_/_H5N1,mammal,759
SYNTH0001339,SYNTH_ISL_00001339,A/Synthetic_dairy_cow/SYN/001339/2021,A_/_H5N1,mammal,759
SYNTH0001340,SYNTH_ISL_00001340,A/Synthetic_cat/SYN/001340/2023,A_/_H5N1,mammal,759
SYNTH0001341,SYNTH_ISL_00001341,A/Synthetic_cat/SYN/001341/2022,A_/_H5N1,mammal,759
SYNTH0001342,SYNTH_ISL_00001342,A/Synthetic_swine/SYN/001342/2023,A_/_H5N1,mammal,759
SYNTH0001343,SYNTH_ISL_00001343,A/Synthetic_dairy_cow/SYN/001343/2022,A_/_H5N1,mammal,759
SYNTH0001344,SYNTH_ISL_00001344,A/Synthetic_swine/SYN/001344/2025,A_/_H5N1,mammal,759
SYNTH0001345,SYNTH_ISL_00001345,A/Synthetic_cat/SYN/001345/2024,A_/_H5N1,mammal,759
SYNTH0001346,SYNTH_ISL_00001346,A/Synthetic_swine/SYN/001346/2024,A_/_H5N1,mammal,759
SYNTH0001347,SYNTH_ISL_00001347,A/Synthetic_cat/SYN/001347/2022,A_/_H5N1,mammal,483
SYNTH0001348,SYNTH_ISL_00001348,A/Synthetic_cat/SYN/001348/2023,A_/_H5N1,mammal,759
SYNTH0001349,SYNTH_ISL_00001349,A/Synthetic_swine/SYN/001349/2021,A_/_H5N1,mammal,759
SYNTH0001350,SYNTH_ISL_00001350,A/Synthetic_dairy_cow/SYN/001350/2024,A_/_H5N1,mammal,759
SYNTH0001351,SYNTH_ISL_00001351,A/Synthetic_cat/SYN/001351/2024,A_/_H5N1,mammal,759
SYNTH0001352,SYNTH_ISL_00001352,A/Synthetic_cat/SYN/001352/2022,A_/_H5N1,mammal,759
SYNTH0001353,SYNTH_ISL_00001353,A/Synthetic_swine/SYN/001353/2022,A_/_H5N1,mammal,759
SYNTH0001354,SYNTH_ISL_00001354,A/Synthetic_dairy_cow/SYN/001354/2023,A_/_H5N1,mammal,759
SYNTH0001355,SYNTH_ISL_00001355,A/Synthetic_swine/SYN/001355/2021,A_/_H5N1,mammal,759
SYNTH0001356,SYNTH_ISL_00001356,A/Synthetic_cat/SYN/001356/2025,A_/_H5N1,mammal,759
SYNTH0001357,SYNTH_ISL_00001357,A/Synthetic_swine/SYN/001357/2024,A_/_H5N1,mammal,759
SYNTH0001358,SYNTH_ISL_00001358,A/Synthetic_cat/SYN/001358/2022,A_/_H5N1,mammal,759
SYNTH0001359,SYNTH_ISL_00001359,A/Synthetic_dairy_cow/SYN/001359/2025,A_/_H5N1,mammal,759
SYNTH0001360,SYNTH_ISL_00001360,A/Synthetic_cat/SYN/001360/2024,A_/_H5N1,mammal,759
SYNTH0001361,SYNTH_ISL_00001361,A/Synthetic_swine/SYN/001361/2025,A_/_H5N1,mammal,759
SYNTH0001362,SYNTH_ISL_00001362,A/Synthetic_dairy_cow/SYN/001362/2025,A_/_H5N1,mammal,759
SYNTH0001363,SYNTH_ISL_00001363,A/Synthetic_dairy_cow/SYN/001363/2021,A_/_H5N1,mammal,759
SYNTH0001364,SYNTH_ISL_00001364,A/Synthetic_cat/SYN/001364/2025,A_/_H5N1,mammal,759
SYNTH0001365,SYNTH_ISL_00001365,A/Synthetic_cat/SYN/001365/2024,A_/_H5N1,mammal,759
SYNTH0001366,SYNTH_ISL_00001366,A/Synthetic_cat/SYN/001366/2022,A_/_H5N1,mammal,759
SYNTH0001367,SYNTH_ISL_00001367,A/Synthetic_swine/SYN/001367/2023,A_/_H5N1,mammal,759
SYNTH0001368,SYNTH_ISL_00001368,A/Synthetic_dairy_cow/SYN/001368/2022,A_/_H5N1,mammal,759
SYNTH0001369,SYNTH_ISL_00001369,A/Synthetic_cat/SYN/001369/2025,A_/_H5N1,mammal,759
SYNTH0001370,SYNTH_ISL_00001370,A/Synthetic_cat/SYN/001370/2025,A_/_H5N1,mammal,759
SYNTH0001371,SYNTH_ISL_00001371,A/Synthetic_cat/SYN/001371/2025,A_/_H5N1,mammal,759
SYNTH0001372,SYNTH_ISL_00001372,A/Synthetic_dairy_cow/SYN/001372/2022,A_/_H5N1,mammal,759
SYNTH0001373,SYNTH_ISL_00001373,A/Synthetic_swine/SYN/001373/2023,A_/_H5N1,mammal,759
SYNTH0001374,SYNTH_ISL_00001374,A/Synthetic_dairy_cow/SYN/001374/2022,A_/_H5N1,mammal,759
SYNTH0001375,SYNTH_ISL_00001375,A/Synthetic_cat/SYN/001375/2023,A_/_H5N1,mammal,759
SYNTH0001376,SYNTH_ISL_00001376,A/Synthetic_swine/SYN/001376/2025,A_/_H5N1,mammal,759
SYNTH0001377,SYNTH_ISL_00001377,A/Synthetic_cat/SYN/001377/2024,A_/_H5N1,mammal,759
SYNTH0001378,SYNTH_ISL_00001378,A/Synthetic_cat/SYN/001378/2023,A_/_H5N1,mammal,759
SYNTH0001379,SYNTH_ISL_00001379,A/Synthetic_swine/SYN/001379/2021,A_/_H5N1,mammal,759
SYNTH0001380,SYNTH_ISL_00001380,A/Synthetic_dairy_cow/SYN/001380/2024,A_/_H5N1,mammal,759
SYNTH0001381,SYNTH_ISL_00001381,A/Synthetic_cat/SYN/001381/2021,A_/_H5N1,mammal,759
SYNTH0001382,SYNTH_ISL_00001382,A/Synthetic_dairy_cow/SYN/001382/2023,A_/_H5N1,mammal,759
SYNTH0001383,SYNTH_ISL_00001383,A/Synthetic_dairy_cow/SYN/001383/2021,A_/_H5N1,mammal,759
SYNTH0001384,SYNTH_ISL_00001384,A/Synthetic_swine/SYN/001384/2022,A_/_H5N1,mammal,759
SYNTH0001385,SYNTH_ISL_00001385,A/Synthetic_dairy_cow/SYN/001385/2023,A_/_H5N1,mammal,759
SYNTH0001386,SYNTH_ISL_00001386,A/Synthetic_dairy_cow/SYN/001386/2025,A_/_H5N1,mammal,759
SYNTH0001387,SYNTH_ISL_00001387,A/Synthetic_cat/SYN/001387/2025,A_/_H5N1,mammal,759
SYNTH0001388,SYNTH_ISL_00001388,A/Synthetic_cat/SYN/001388/2025,A_/_H5N1,mammal,759
SYNTH0001389,SYNTH_ISL_00001389,A/Synthetic_cat/SYN/001389/2023,A_/_H5N1,mammal,759
SYNTH0001390,SYNTH_ISL_00001390,A/Synthetic_dairy_cow/SYN/001390/2024,A_/_H5N1,mammal,759
SYNTH0001391,SYNTH_ISL_00001391,A/Synthetic_cat/SYN/001391/2023,A_/_H5N1,mammal,759
SYNTH0001392,SYNTH_ISL_00001392,A/Synthetic_dairy_cow/SYN/001392/2021,A_/_H5N1,mammal,759
SYNTH0001393,SYNTH_ISL_00001393,A/Synthetic_dairy_cow/SYN/001393/2025,A_/_H5N1,mammal,759
SYNTH0001394,SYNTH_ISL_00001394,A/Synthetic_swine/SYN/001394/2022,A_/_H5N1,mammal,759
SYNTH0001395,SYNTH_ISL_00001395,A/Synthetic_cat/SYN/001395/2023,A_/_H5N1,mammal,759
SYNTH0001396,SYNTH_ISL_00001396,A/Synthetic_cat/SYN/001396/2025,A_/_H5N1,mammal,759
SYNTH0001397,SYNTH_ISL_00001397,A/Synthetic_cat/SYN/001397/2022,A_/_H5N1,mammal,759
SYNTH0001398,SYNTH_ISL_00001398,A/Synthetic_dairy_cow/SYN/001398/2021,A_/_H5N1,mammal,759
SYNTH0001399,SYNTH_ISL_00001399,A/Synthetic_dairy_cow/SYN/001399/2025,A_/_H5N1,mammal,759
SYNTH0001400,SYNTH_ISL_00001400,A/Synthetic_dairy_cow/SYN/001400/2024,A_/_H5N1,mammal,759
SYNTH0001401,SYNTH_ISL_00001401,A/Synthetic_swine/SYN/001401/2022,A_/_H5N1,mammal,759
SYNTH0001402,SYNTH_ISL_00001402,A/Synthetic_swine/SYN/001402/2021,A_/_H5N1,mammal,759
SYNTH0001403,SYNTH_ISL_00001403,A/Synthetic_cat/SYN/001403/2022,A_/_H5N1,mammal,759
SYNTH0001404,SYNTH_ISL_00001404,A/Synthetic_swine/SYN/001404/2025,A_/_H5N1,mammal,759
SYNTH0001405,SYNTH_ISL_00001405,A/Synthetic_cat/SYN/001405/2025,A_/_H5N1,mammal,759
SYNTH0001406,SYNTH_ISL_00001406,A/Synthetic_swine/SYN/001406/2024,A_/_H5N1,mammal,759
SYNTH0001407,SYNTH_ISL_00001407,A/Synthetic_cat/SYN/001407/2023,A_/_H5N1,mammal,759
SYNTH0001408,SYNTH_ISL_00001408,A/Synthetic_cat/SYN/001408/2023,A_/_H5N1,mammal,759
SYNTH0001409,SYNTH_ISL_00001409,A/Synthetic_dairy_cow/SYN/001409/2025,A_/_H5N1,mammal,759
SYNTH0001410,SYNTH_ISL_00001410,A/Synthetic_cat/SYN/001410/2022,A_/_H5N1,mammal,759
SYNTH0001411,SYNTH_ISL_00001411,A/Synthetic_cat/SYN/001411/2024,A_/_H5N1,mammal,759
SYNTH0001412,SYNTH_ISL_00001412,A/Synthetic_dairy_cow/SYN/001412/2022,A_/_H5N1,mammal,759
SYNTH0001413,SYNTH_ISL_00001413,A/Synthetic_swine/SYN/001413/2023,A_/_H5N1,mammal,759
SYNTH0001414,SYNTH_ISL_00001414,A/Synthetic_cat/SYN/001414/2025,A_/_H5N1,mammal,759
SYNTH0001415,SYNTH_ISL_00001415,A/Synthetic_cat/SYN/001415/2021,A_/_H5N1,mammal,759
SYNTH0001416,SYNTH_ISL_00001416,A/Synthetic_swine/SYN/001416/2024,A_/_H5N1,mammal,759
SYNTH0001417,SYNTH_ISL_00001417,A/Synthetic_cat/SYN/001417/2025,A_/_H5N1,mammal,759
SYNTH0001418,SYNTH_ISL_00001418,A/Synthetic_dairy_cow/SYN/001418/2021,A_/_H5N1,mammal,759
SYNTH0001419,SYNTH_ISL_00001419,A/Synthetic_swine/SYN/001419/2024,A_/_H5N1,mammal,759
SYNTH0001420,SYNTH_ISL_00001420,A/Synthetic_dairy_cow/SYN/001420/2024,A_/_H5N1,mammal,759
SYNTH0001421,SYNTH_ISL_00001421,A/Synthetic_cat/SYN/001421/2023,A_/_H5N1,mammal,649
SYNTH0001422,SYNTH_ISL_00001422,A/Synthetic_swine/SYN/001422/2025,A_/_H5N1,mammal,759
SYNTH0001423,SYNTH_ISL_00001423,A/Synthetic_swine/SYN/001423/2024,A_/_H5N1,mammal,759
SYNTH0001424,SYNTH_ISL_00001424,A/Synthetic_cat/SYN/001424/2022,A_/_H5N1,mammal,759
SYNTH0001425,SYNTH_ISL_00001425,A/Synthetic_dairy_cow/SYN/001425/2021,A_/_H5N1,mammal,759
SYNTH0001426,SYNTH_ISL_00001426,A/Synthetic_cat/SYN/001426/2025,A_/_H5N1,mammal,187
SYNTH0001427,SYNTH_ISL_00001427,A/Synthetic_dairy_cow/SYN/001427/2022,A_/_H5N1,mammal,759
SYNTH0001428,SYNTH_ISL_00001428,A/Synthetic_swine/SYN/001428/2021,A_/_H5N1,mammal,759
SYNTH0001429,SYNTH_ISL_00001429,A/Synthetic_cat/SYN/001429/2024,A_/_H5N1,mammal,759
SYNTH0001430,SYNTH_ISL_00001430,A/Synthetic_dairy_cow/SYN/001430/2022,A_/_H5N1,mammal,459
SYNTH0001431,SYNTH_ISL_00001431,A/Synthetic_dairy_cow/SYN/001431/2021,A_/_H5N1,mammal,759
SYNTH0001432,SYNTH_ISL_00001432,A/Synthetic_dairy_cow/SYN/001432/2023,A_/_H5N1,mammal,759
SYNTH0001433,SYNTH_ISL_00001433,A/Synthetic_cat/SYN/001433/2022,A_/_H5N1,mammal,759
SYNTH0001434,SYNTH_ISL_00001434,A/Synthetic_swine/SYN/001434/2024,A_/_H5N1,mammal,759
SYNTH0001435,SYNTH_ISL_00001435,A/Synthetic_swine/SYN/001435/2024,A_/_H5N1,mammal,759
SYNTH0001436,SYNTH_ISL_00001436,A/Synthetic_swine/SYN/001436/2021,A_/_H5N1,mammal,759
SYNTH0001437,SYNTH_ISL_00001437,A/Synthetic_cat/SYN/001437/2025,A_/_H5N1,mammal,759
SYNTH0001438,SYNTH_ISL_00001438,A/Synthetic_cat/SYN/001438/2025,A_/_H5N1,mammal,759
SYNTH0001439,SYNTH_ISL_00001439,A/Synthetic_dairy_cow/SYN/001439/2023,A_/_H5N1,mammal,759
SYNTH0001440,SYNTH_ISL_00001440,A/Synthetic_dairy_cow/SYN/001440/2023,A_/_H5N1,mammal,759
SYNTH0001441,SYNTH_ISL_00001441,A/Synthetic_swine/SYN/001441/2025,A_/_H5N1,mammal,759
SYNTH0001442,SYNTH_ISL_00001442,A/Synthetic_swine/SYN/001442/2024,A_/_H5N1,mammal,759
SYNTH0001443,SYNTH_ISL_00001443,A/Synthetic_cat/SYN/001443/2021,A_/_H5N1,mammal,759
SYNTH0001444,SYNTH_ISL_00001444,A/Synthetic_cat/SYN/001444/2022,A_/_H5N1,mammal,759
